tobs,vrads,dvrads,stellar_mass,planet_mass,UM,UL,UT
1275740.928,-1.3730124356946427,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1304735.0399999998,-1.5008111248997105,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1333729.152,-1.2574655437340925,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1362723.264,-0.7371810066931092,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1391717.376,-0.9462815214627892,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1420711.4880000001,-0.6260689530530466,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1449705.5999999999,-0.44958642330099674,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1478699.712,-0.33440757828610057,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1507693.824,-0.2519652783162397,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1536687.936,0.13364210205449686,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1565682.048,0.3691891370127098,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1594676.1600000001,0.7121859716985655,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1623670.2719999999,0.9204110295538017,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1652664.384,1.0689158094431204,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1681658.4959999998,1.0413848769272163,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1710652.608,1.233950097806817,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1739646.7200000002,0.9496096250328449,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1768640.832,1.3654879519894076,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1797634.9440000001,1.2027723361522509,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1826629.0559999999,0.996697881908374,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1855623.168,1.0810640578258628,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1884617.28,0.8663752473237775,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
1913611.392,0.9774417033358498,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
